eid,date,timeofday,howlong,friends
e27424,2018/01/25,in the early evening,50,"Eva, Rylee, Lydia, Piper"
e27425,2018/01/25,in the late afternoon,15,"Rylee, Layla"
e27432,2018/01/26,late in the evening,39,"Kinsley, Rylee, Piper"
e27433,2018/01/26,late in the evening,28,"Piper, Lydia, Nevaeh, Nora"
e27434,2018/01/26,in the morning,14,"Kinsley, Eva"
e27441,2018/01/27,during lunch hours,14,"Eva, Lydia, Layla, Avery"
e27442,2018/01/27,in the late afternoon,32,"Eva, Olivia, Nora, Claire"
e27449,2018/01/28,in the early evening,22,"Avery, Rylee, Claire"
e27450,2018/01/28,late in the evening,33,"Eva, Piper, Rylee, Avery"
e27451,2018/01/28,in the morning,50,"Piper, Lydia, Olivia, Piper"
e27458,2018/01/29,in the early afternoon,28,Avery
e27459,2018/01/29,in the late afternoon,30,Lydia
e27460,2018/01/29,in the early evening,49,Layla
e27461,2018/01/29,in the morning,45,"Claire, Eva, Avery"
e27468,2018/01/30,in the late afternoon,13,"Hazel, Lydia"
e27469,2018/01/30,in the morning,40,"Kinsley, Olivia, Nora"
e27470,2018/01/30,late in the evening,29,"Hazel, Nora"
e27477,2018/01/31,in the early evening,20,Rylee
e27478,2018/01/31,late in the evening,55,"Rylee, Nora, Claire, Avery"
e27485,2018/02/01,in the late afternoon,25,Hazel
e27486,2018/02/01,in the morning,51,"Hazel, Lydia, Kinsley, Nora"
e27487,2018/02/01,in the early evening,51,Nevaeh
e27494,2018/02/02,during lunch hours,49,Piper
e27495,2018/02/02,in the late afternoon,53,"Nora, Piper, Hazel"
e27502,2018/02/03,in the early evening,37,"Hazel, Olivia"
e27503,2018/02/03,in the late afternoon,18,Nora
e27504,2018/02/03,in the late afternoon,20,Piper
e27511,2018/02/04,in the early afternoon,42,"Hazel, Lydia"
e27512,2018/02/04,in the early evening,11,"Olivia, Kinsley, Avery, Nevaeh"
e27513,2018/02/04,late in the evening,11,"Olivia, Lydia"
e27514,2018/02/04,late in the evening,44,"Eva, Piper"
e27521,2018/02/05,in the late afternoon,40,"Eva, Avery, Piper, Olivia"
e27522,2018/02/05,in the early evening,36,"Hazel, Layla, Nora"
e27523,2018/02/05,in the early evening,12,"Claire, Piper"
e27530,2018/02/06,in the early evening,11,"Layla, Rylee, Piper"
e27531,2018/02/06,in the late afternoon,13,Piper
e27532,2018/02/06,during lunch hours,55,"Olivia, Nevaeh, Eva"
e27538,2018/02/07,during lunch hours,53,"Rylee, Piper"
e27539,2018/02/07,in the early afternoon,19,"Avery, Claire, Eva"
e27546,2018/02/08,in the early afternoon,5,"Hazel, Rylee"
e27547,2018/02/08,late in the evening,18,"Olivia, Hazel, Claire"
e27548,2018/02/08,in the early afternoon,28,"Hazel, Nora, Piper, Olivia"
e27549,2018/02/08,in the early afternoon,27,"Piper, Nevaeh"
e27556,2018/02/09,in the early evening,46,"Nora, Eva"
e27557,2018/02/09,during lunch hours,29,Avery
e27558,2018/02/09,in the early evening,47,"Kinsley, Lydia"
e27565,2018/02/10,in the morning,46,Nevaeh
e27566,2018/02/10,in the early evening,24,Lydia
e27567,2018/02/10,in the late afternoon,18,Piper
e27568,2018/02/10,in the early evening,33,"Eva, Piper"
e27575,2018/02/11,in the early evening,7,"Rylee, Olivia"
e27576,2018/02/11,in the early afternoon,18,"Kinsley, Nevaeh, Eva, Piper"
e27582,2018/02/12,during lunch hours,29,Avery
e27583,2018/02/12,in the morning,14,"Piper, Lydia, Claire"
e27590,2018/02/13,in the morning,12,"Olivia, Layla"
e27591,2018/02/13,in the early evening,10,"Avery, Rylee"
e27592,2018/02/13,in the morning,17,Kinsley
e27593,2018/02/13,in the early afternoon,8,"Kinsley, Hazel"
e27600,2018/02/14,late in the evening,29,"Lydia, Nevaeh, Piper"
e27601,2018/02/14,in the early evening,39,"Avery, Kinsley, Hazel"
e27602,2018/02/14,late in the evening,9,Olivia
e27609,2018/02/15,in the morning,17,Nora
e27610,2018/02/15,in the late afternoon,14,"Lydia, Nevaeh"
e27611,2018/02/15,in the late afternoon,33,Lydia
e27612,2018/02/15,during lunch hours,35,Eva
e27619,2018/02/16,in the late afternoon,12,"Piper, Layla, Avery, Eva"
e27620,2018/02/16,late in the evening,49,"Hazel, Eva"
e27626,2018/02/17,in the late afternoon,24,"Hazel, Lydia, Rylee"
e27627,2018/02/17,in the early afternoon,51,"Nevaeh, Avery"
e27628,2018/02/17,in the early afternoon,32,Eva
e27635,2018/02/18,in the morning,32,Piper
e27636,2018/02/18,late in the evening,21,"Kinsley, Avery, Eva, Nora"
e27637,2018/02/18,late in the evening,13,"Claire, Kinsley, Lydia, Nora"
e27644,2018/02/19,in the early evening,6,Piper
e27645,2018/02/19,during lunch hours,29,"Piper, Lydia, Nora, Eva"
e27646,2018/02/19,in the early afternoon,39,"Eva, Olivia, Piper, Layla"
e27653,2018/02/20,late in the evening,38,"Rylee, Layla, Avery"
e27654,2018/02/20,in the morning,6,"Hazel, Layla, Piper, Nevaeh"
e27655,2018/02/20,in the late afternoon,7,"Avery, Layla"
e27662,2018/02/21,during lunch hours,39,Lydia
e27663,2018/02/21,in the late afternoon,38,"Eva, Nevaeh, Avery"
e27669,2018/02/22,late in the evening,25,"Olivia, Piper, Kinsley, Layla"
e27670,2018/02/22,in the late afternoon,53,Piper
e27671,2018/02/22,in the late afternoon,27,"Piper, Hazel"
e27678,2018/02/23,late in the evening,49,"Piper, Lydia, Eva"
e27679,2018/02/23,in the morning,34,Lydia
e27680,2018/02/23,in the early afternoon,15,"Kinsley, Layla, Rylee"
e27687,2018/02/24,in the early evening,13,"Nora, Hazel"
e27688,2018/02/24,in the early afternoon,8,"Layla, Eva"
e27689,2018/02/24,in the early afternoon,36,Olivia
e27696,2018/02/25,late in the evening,34,"Piper, Eva"
e27697,2018/02/25,in the early afternoon,6,Hazel
e27698,2018/02/25,in the late afternoon,12,"Avery, Claire, Olivia"
e27705,2018/02/26,late in the evening,21,"Lydia, Piper, Olivia, Layla"
e27706,2018/02/26,during lunch hours,32,Layla
e27707,2018/02/26,in the early afternoon,37,Eva
e27714,2018/02/27,in the early afternoon,6,Piper
e27715,2018/02/27,in the late afternoon,19,"Olivia, Claire, Rylee"
e27716,2018/02/27,in the late afternoon,11,"Avery, Layla, Nora, Kinsley"
e27723,2018/02/28,in the early afternoon,55,"Lydia, Hazel"
e27724,2018/02/28,in the late afternoon,17,"Rylee, Olivia, Piper"
e27731,2018/03/01,in the early evening,18,"Eva, Avery"
e27732,2018/03/01,in the late afternoon,18,Rylee
e27739,2018/03/02,during lunch hours,23,Layla
e27740,2018/03/02,in the early afternoon,54,"Eva, Kinsley"
e27741,2018/03/02,in the early evening,40,"Eva, Olivia, Nevaeh, Kinsley"
e27748,2018/03/03,in the early afternoon,52,"Olivia, Piper, Hazel, Layla"
e27749,2018/03/03,in the morning,29,Olivia
e27750,2018/03/03,during lunch hours,31,Nevaeh
e27757,2018/03/04,in the morning,39,"Rylee, Hazel, Lydia, Layla"
e27758,2018/03/04,during lunch hours,9,"Rylee, Nevaeh"
e27759,2018/03/04,in the late afternoon,21,"Piper, Claire, Eva, Avery"
e27766,2018/03/05,in the early afternoon,20,"Eva, Rylee"
e27767,2018/03/05,in the early evening,47,"Rylee, Nevaeh"
e27774,2018/03/06,in the early afternoon,47,"Eva, Piper, Nevaeh, Avery"
e27775,2018/03/06,in the early evening,14,Piper
e27776,2018/03/06,in the early evening,10,"Hazel, Nevaeh, Piper, Layla"
e27783,2018/03/07,late in the evening,20,"Piper, Lydia"
e27784,2018/03/07,in the early afternoon,22,Layla
e27785,2018/03/07,in the early evening,52,"Olivia, Nevaeh, Lydia"
e27786,2018/03/07,in the morning,9,Nora
e27793,2018/03/08,in the late afternoon,35,"Hazel, Kinsley, Piper"
e27794,2018/03/08,in the morning,15,"Nevaeh, Piper"
e27795,2018/03/08,in the late afternoon,17,"Nevaeh, Kinsley, Olivia, Piper"
e27802,2018/03/09,during lunch hours,21,Nevaeh
e27803,2018/03/09,in the late afternoon,44,Olivia
e27804,2018/03/09,late in the evening,7,"Eva, Lydia, Nora, Avery"
e27805,2018/03/09,in the early afternoon,8,"Claire, Nevaeh"
e27812,2018/03/10,late in the evening,39,Nevaeh
e27813,2018/03/10,late in the evening,29,Olivia
e27814,2018/03/10,in the late afternoon,53,Eva
e27821,2018/03/11,late in the evening,22,"Piper, Avery"
e27822,2018/03/11,in the early evening,34,"Layla, Nevaeh"
e27829,2018/03/12,during lunch hours,26,Olivia
e27830,2018/03/12,in the early afternoon,17,"Nora, Lydia, Claire, Eva"
e27831,2018/03/12,in the early evening,12,"Nora, Layla, Olivia, Avery"
e27832,2018/03/12,in the early evening,27,"Nevaeh, Layla, Kinsley, Piper"
e27839,2018/03/13,in the late afternoon,30,"Lydia, Avery"
e27840,2018/03/13,in the late afternoon,52,Claire
e27841,2018/03/13,in the early afternoon,45,"Claire, Nora, Kinsley"
e27842,2018/03/13,in the morning,42,"Piper, Layla, Olivia, Hazel"
e27849,2018/03/14,in the early afternoon,13,"Piper, Lydia, Avery, Hazel"
e27850,2018/03/14,in the late afternoon,35,"Avery, Layla"
e27851,2018/03/14,during lunch hours,40,Kinsley
e27858,2018/03/15,in the early evening,5,"Piper, Lydia"
e27859,2018/03/15,during lunch hours,46,"Nora, Olivia, Rylee, Piper"
e27866,2018/03/16,in the early evening,15,Olivia
e27867,2018/03/16,in the early afternoon,36,Hazel
e27873,2018/03/17,in the early evening,36,"Piper, Hazel, Nevaeh"
e27874,2018/03/17,during lunch hours,27,"Piper, Nora, Olivia"
e27881,2018/03/18,in the late afternoon,49,Nora
e27882,2018/03/18,during lunch hours,49,"Olivia, Piper, Rylee"
e27883,2018/03/18,in the morning,22,"Hazel, Olivia, Eva, Nora"
e27890,2018/03/19,in the late afternoon,44,"Rylee, Lydia, Nevaeh, Piper"
e27891,2018/03/19,in the early afternoon,15,"Piper, Olivia, Rylee, Nora"
e27892,2018/03/19,in the early afternoon,41,"Piper, Piper, Hazel, Rylee"
e27893,2018/03/19,during lunch hours,44,Olivia
e27899,2018/03/20,during lunch hours,14,Avery
e27900,2018/03/20,during lunch hours,38,Claire
e27901,2018/03/20,late in the evening,28,Eva
e27902,2018/03/20,in the morning,16,"Layla, Olivia, Rylee, Kinsley"
e27908,2018/03/21,in the morning,34,Nevaeh
e27909,2018/03/21,in the morning,32,"Claire, Nevaeh, Lydia, Rylee"
e27910,2018/03/21,in the late afternoon,18,"Eva, Hazel, Layla, Piper"
e27916,2018/03/22,in the morning,51,"Piper, Lydia, Olivia"
e27917,2018/03/22,in the early evening,50,"Piper, Rylee, Layla"
e27923,2018/03/23,in the morning,12,"Piper, Avery"
e27924,2018/03/23,late in the evening,42,"Nora, Rylee"
e27931,2018/03/24,in the early evening,48,"Piper, Nora, Piper"
e27932,2018/03/24,in the morning,14,"Nevaeh, Avery, Eva"
e27933,2018/03/24,in the morning,37,"Nevaeh, Claire, Avery, Lydia"
e27939,2018/03/25,in the late afternoon,38,"Piper, Olivia, Eva"
e27940,2018/03/25,late in the evening,9,"Nevaeh, Kinsley"
e27941,2018/03/25,in the late afternoon,51,"Avery, Eva, Lydia"
e27947,2018/03/26,late in the evening,5,"Nora, Hazel"
e27948,2018/03/26,in the late afternoon,33,"Piper, Layla"
e27949,2018/03/26,in the early afternoon,18,"Hazel, Olivia, Piper, Nevaeh"
e27956,2018/03/27,in the late afternoon,45,"Nora, Piper, Nevaeh"
e27957,2018/03/27,in the early afternoon,15,"Rylee, Piper, Nevaeh"
e27964,2018/03/28,in the morning,32,Eva
e27965,2018/03/28,in the late afternoon,35,"Nevaeh, Kinsley, Hazel, Piper"
e27966,2018/03/28,in the late afternoon,50,"Olivia, Piper, Layla"
e27973,2018/03/29,in the late afternoon,40,"Avery, Hazel, Nevaeh"
e27974,2018/03/29,during lunch hours,14,Avery
e27975,2018/03/29,in the morning,11,"Piper, Piper, Nevaeh"
e27976,2018/03/29,late in the evening,49,"Layla, Claire, Olivia"
e27983,2018/03/30,late in the evening,26,"Nora, Avery, Rylee"
e27984,2018/03/30,late in the evening,11,Lydia
e27991,2018/03/31,late in the evening,7,"Hazel, Claire, Kinsley, Lydia"
e27992,2018/03/31,in the morning,41,"Eva, Kinsley, Layla, Avery"
e27999,2018/04/01,late in the evening,7,Layla
e28000,2018/04/01,late in the evening,44,"Nevaeh, Piper, Layla, Avery"
e28001,2018/04/01,during lunch hours,9,"Lydia, Rylee"
e28008,2018/04/02,in the early evening,37,Piper
e28009,2018/04/02,in the late afternoon,30,"Olivia, Piper, Nevaeh"
e28016,2018/04/03,late in the evening,51,"Rylee, Kinsley, Lydia, Hazel"
e28017,2018/04/03,in the morning,14,"Lydia, Nevaeh, Piper, Hazel"
e28018,2018/04/03,in the early afternoon,7,"Rylee, Kinsley, Layla, Nevaeh"
e28025,2018/04/04,in the late afternoon,40,"Layla, Piper, Claire"
e28026,2018/04/04,in the early evening,55,Rylee
e28033,2018/04/05,late in the evening,23,Nora
e28034,2018/04/05,during lunch hours,19,Kinsley
e28041,2018/04/06,during lunch hours,14,"Hazel, Claire, Olivia"
e28042,2018/04/06,late in the evening,11,"Layla, Lydia, Claire, Eva"
e28049,2018/04/07,in the late afternoon,41,"Hazel, Piper, Layla"
e28050,2018/04/07,in the early evening,25,"Piper, Nora"
e28057,2018/04/08,late in the evening,26,"Piper, Eva, Layla"
e28058,2018/04/08,in the late afternoon,52,"Claire, Eva, Kinsley"
e28059,2018/04/08,in the late afternoon,24,"Olivia, Nora, Piper"
e28066,2018/04/09,in the early evening,30,"Hazel, Rylee, Piper"
e28067,2018/04/09,in the morning,40,"Layla, Nora, Eva"
e28068,2018/04/09,late in the evening,35,"Nevaeh, Eva, Nora"
e28075,2018/04/10,during lunch hours,12,"Eva, Nora, Rylee"
e28076,2018/04/10,late in the evening,33,"Eva, Claire"
e28083,2018/04/11,in the early evening,53,Piper
e28084,2018/04/11,during lunch hours,49,"Kinsley, Piper, Layla"
e28091,2018/04/12,in the late afternoon,53,Piper
e28092,2018/04/12,in the early afternoon,53,"Piper, Layla, Rylee"
e28093,2018/04/12,in the early evening,47,"Olivia, Eva"
e28094,2018/04/12,late in the evening,44,"Eva, Nevaeh, Claire, Avery"
e28101,2018/04/13,in the morning,42,"Nora, Kinsley, Nevaeh, Piper"
e28102,2018/04/13,in the late afternoon,23,Eva
e28103,2018/04/13,late in the evening,22,"Nevaeh, Kinsley, Olivia, Lydia"
e28110,2018/04/14,in the morning,46,"Piper, Avery, Eva, Nora"
e28111,2018/04/14,during lunch hours,12,"Lydia, Piper, Piper"
e28112,2018/04/14,in the early afternoon,17,"Claire, Piper"
e28119,2018/04/15,in the early afternoon,17,"Claire, Rylee, Piper, Olivia"
e28120,2018/04/15,in the morning,35,Rylee
e28121,2018/04/15,late in the evening,17,"Olivia, Eva, Piper"
e28122,2018/04/15,during lunch hours,54,"Piper, Olivia, Piper"
e28129,2018/04/16,in the morning,48,"Piper, Nevaeh"
e28130,2018/04/16,in the early evening,8,"Layla, Eva, Nora, Avery"
e28137,2018/04/17,in the late afternoon,21,"Hazel, Claire, Olivia"
e28138,2018/04/17,during lunch hours,45,"Eva, Claire, Nevaeh, Avery"
e28139,2018/04/17,in the morning,43,Rylee
e28146,2018/04/18,in the early afternoon,5,"Rylee, Kinsley, Avery, Hazel"
e28147,2018/04/18,in the late afternoon,19,"Nora, Hazel"
e28154,2018/04/19,during lunch hours,15,Piper
e28155,2018/04/19,in the early afternoon,38,Kinsley
e28156,2018/04/19,in the morning,18,"Nevaeh, Layla, Avery"
e28163,2018/04/20,in the early afternoon,10,"Nevaeh, Hazel, Layla"
e28164,2018/04/20,late in the evening,16,"Avery, Nevaeh, Rylee"
e28165,2018/04/20,during lunch hours,37,"Rylee, Layla, Nevaeh, Lydia"
e28166,2018/04/20,in the late afternoon,55,"Avery, Claire, Nevaeh, Eva"
e28173,2018/04/21,in the late afternoon,5,Rylee
e28174,2018/04/21,in the late afternoon,17,"Claire, Piper, Hazel, Kinsley"
e28175,2018/04/21,in the morning,5,"Eva, Piper, Olivia"
e28181,2018/04/22,in the morning,35,Avery
e28182,2018/04/22,in the late afternoon,40,Olivia
e28189,2018/04/23,in the early afternoon,29,Nora
e28190,2018/04/23,during lunch hours,35,"Lydia, Kinsley, Hazel"
e28191,2018/04/23,late in the evening,44,"Piper, Nora, Layla"
e28198,2018/04/24,in the early afternoon,36,"Piper, Nevaeh, Piper"
e28199,2018/04/24,in the morning,30,"Olivia, Avery, Kinsley"
e28200,2018/04/24,during lunch hours,44,"Eva, Lydia, Rylee, Piper"
e28206,2018/04/25,in the early afternoon,20,"Nevaeh, Hazel, Piper"
e28207,2018/04/25,in the early afternoon,10,"Layla, Hazel, Kinsley"
e28208,2018/04/25,late in the evening,51,"Claire, Nora, Olivia, Eva"
e28215,2018/04/26,in the early afternoon,55,"Layla, Avery"
e28216,2018/04/26,in the late afternoon,25,"Lydia, Rylee"
e28217,2018/04/26,in the early evening,17,Piper
e28224,2018/04/27,in the early afternoon,35,Piper
e28225,2018/04/27,during lunch hours,17,"Eva, Piper, Claire"
e28226,2018/04/27,in the morning,18,"Eva, Piper"
e28233,2018/04/28,in the morning,46,"Nevaeh, Olivia, Eva, Piper"
e28234,2018/04/28,during lunch hours,39,"Olivia, Piper, Layla, Avery"
e28235,2018/04/28,during lunch hours,30,"Lydia, Piper"
e28242,2018/04/29,late in the evening,11,Hazel
e28243,2018/04/29,in the late afternoon,53,"Lydia, Rylee"
e28244,2018/04/29,in the early evening,13,"Piper, Avery, Olivia"
e28250,2018/04/30,late in the evening,24,"Piper, Nora"
e28251,2018/04/30,in the early afternoon,52,"Piper, Nevaeh"
e28258,2018/05/01,in the early evening,26,"Nevaeh, Eva, Nora, Piper"
e28259,2018/05/01,in the late afternoon,53,Layla
e28260,2018/05/01,in the early afternoon,21,Lydia
e28261,2018/05/01,in the morning,49,Piper
e28268,2018/05/02,in the early afternoon,6,Nevaeh
e28269,2018/05/02,in the morning,7,"Nevaeh, Layla, Kinsley"
e28270,2018/05/02,in the morning,51,"Claire, Hazel, Kinsley, Piper"
e28277,2018/05/03,in the late afternoon,14,"Rylee, Eva, Lydia, Kinsley"
e28278,2018/05/03,in the late afternoon,12,"Olivia, Lydia"
e28279,2018/05/03,in the early evening,15,"Layla, Claire"
e28280,2018/05/03,in the morning,39,"Olivia, Piper"
e28287,2018/05/04,during lunch hours,50,"Avery, Kinsley, Claire, Eva"
e28288,2018/05/04,late in the evening,8,"Nora, Lydia, Rylee"
e28295,2018/05/05,late in the evening,27,Lydia
e28296,2018/05/05,in the early afternoon,11,"Nevaeh, Olivia, Piper, Nora"
e28297,2018/05/05,in the late afternoon,39,Piper
e28298,2018/05/05,in the early evening,5,"Kinsley, Piper"
e28305,2018/05/06,in the early afternoon,31,"Lydia, Olivia, Hazel"
e28312,2018/05/07,during lunch hours,6,Olivia
e28313,2018/05/07,in the late afternoon,38,"Rylee, Eva, Layla"
e28314,2018/05/07,late in the evening,45,Nevaeh
e28315,2018/05/07,during lunch hours,54,"Kinsley, Lydia, Nora, Nevaeh"
e28322,2018/05/08,late in the evening,20,Nevaeh
e28323,2018/05/08,in the late afternoon,19,Olivia
e28330,2018/05/09,in the morning,30,Claire
e28331,2018/05/09,in the morning,52,"Layla, Lydia"
e28332,2018/05/09,during lunch hours,54,"Piper, Layla, Kinsley"
e28339,2018/05/10,in the morning,8,"Piper, Avery, Olivia"
e28340,2018/05/10,in the morning,21,Piper
e28341,2018/05/10,in the early evening,33,"Eva, Nevaeh"
e28347,2018/05/11,in the morning,51,Hazel
e28348,2018/05/11,late in the evening,36,"Avery, Kinsley, Piper, Lydia"
e28349,2018/05/11,in the late afternoon,55,"Nevaeh, Eva"
e28350,2018/05/11,late in the evening,23,"Nevaeh, Rylee"
e28357,2018/05/12,late in the evening,19,"Rylee, Eva"
e28358,2018/05/12,late in the evening,48,"Nora, Hazel, Lydia, Rylee"
e28359,2018/05/12,in the early afternoon,36,Kinsley
e28366,2018/05/13,in the early evening,36,"Kinsley, Hazel, Piper"
e28367,2018/05/13,in the early evening,8,Piper
e28374,2018/05/14,during lunch hours,36,"Piper, Piper, Rylee, Eva"
e28375,2018/05/14,in the morning,44,"Layla, Lydia, Kinsley, Hazel"
e28376,2018/05/14,in the late afternoon,24,"Layla, Nora, Eva"
e28377,2018/05/14,in the early evening,53,Avery
e28384,2018/05/15,in the early evening,51,Lydia
e28385,2018/05/15,in the early afternoon,47,"Claire, Lydia, Layla, Olivia"
e28386,2018/05/15,during lunch hours,21,"Layla, Hazel, Lydia, Nora"
e28393,2018/05/16,in the early afternoon,48,"Avery, Piper, Nora, Piper"
e28394,2018/05/16,during lunch hours,49,"Kinsley, Avery"
e28395,2018/05/16,during lunch hours,35,"Avery, Piper"
e28402,2018/05/17,in the morning,8,"Claire, Lydia"
e28403,2018/05/17,in the morning,20,"Avery, Rylee, Eva, Layla"
e28404,2018/05/17,during lunch hours,28,"Layla, Lydia, Rylee"
e28411,2018/05/18,in the morning,39,"Lydia, Piper"
e28412,2018/05/18,in the early afternoon,49,Piper
e28413,2018/05/18,late in the evening,6,"Avery, Eva"
e28414,2018/05/18,during lunch hours,29,"Avery, Layla"
e28421,2018/05/19,in the morning,22,Piper
e28422,2018/05/19,late in the evening,36,Eva
e28423,2018/05/19,in the early afternoon,12,Layla
e28424,2018/05/19,late in the evening,45,"Avery, Kinsley"
e28431,2018/05/20,late in the evening,18,"Kinsley, Layla, Hazel, Eva"
e28432,2018/05/20,in the early evening,12,"Avery, Kinsley, Nora, Layla"
e28433,2018/05/20,in the morning,9,"Hazel, Layla, Piper, Claire"
e28440,2018/05/21,late in the evening,41,"Avery, Claire"
e28441,2018/05/21,late in the evening,21,"Kinsley, Olivia, Nora, Nevaeh"
