eid,date,timeofday,howlong,friends
e12024,2017/11/29,in the early afternoon,28,"Eva, Piper, Piper"
e12025,2017/11/29,in the early afternoon,15,"Layla, Nora, Nevaeh"
e12028,2017/11/30,late in the evening,11,"Avery, Olivia"
e12033,2017/12/01,in the late afternoon,5,"Avery, Piper"
e12040,2017/12/03,late in the evening,14,"Kinsley, Layla"
e12045,2017/12/04,during lunch hours,15,"Hazel, Avery, Nevaeh, Layla"
e12053,2017/12/07,late in the evening,47,"Avery, Eva, Olivia, Piper"
e12061,2017/12/09,during lunch hours,40,"Kinsley, Layla, Hazel, Piper"
e12067,2017/12/10,late in the evening,23,"Claire, Hazel, Lydia, Piper"
e12068,2017/12/10,in the morning,49,Nora
e12085,2017/12/14,during lunch hours,39,"Kinsley, Layla"
e12091,2017/12/15,in the late afternoon,47,"Nora, Olivia, Piper"
e12092,2017/12/15,in the morning,53,"Nevaeh, Nora"
e12096,2017/12/16,late in the evening,23,"Hazel, Piper, Lydia, Eva"
e12097,2017/12/16,during lunch hours,46,"Avery, Layla"
e12101,2017/12/17,in the early evening,23,"Claire, Nevaeh, Layla"
e12106,2017/12/18,in the early afternoon,6,Lydia
e12109,2017/12/19,late in the evening,37,Avery
e12119,2017/12/21,in the early afternoon,13,"Piper, Eva, Piper"
e12121,2017/12/22,in the early evening,24,"Piper, Olivia"
e12132,2017/12/26,during lunch hours,8,"Piper, Eva"
e12133,2017/12/26,in the early evening,40,"Eva, Lydia"
e12136,2017/12/27,in the morning,41,"Kinsley, Layla"
e12149,2017/12/30,in the morning,55,"Claire, Olivia, Layla, Eva"
e12150,2017/12/31,in the late afternoon,14,"Nora, Avery, Rylee"
e12151,2017/12/31,late in the evening,40,"Eva, Piper, Kinsley"
e12288,2018/01/02,in the late afternoon,41,"Olivia, Nevaeh"
e12289,2018/01/02,during lunch hours,16,"Layla, Lydia, Nevaeh"
e12294,2018/01/04,late in the evening,25,Claire
e12303,2018/01/07,during lunch hours,6,"Lydia, Claire"
e12313,2018/01/10,in the morning,16,"Hazel, Eva"
e12316,2018/01/11,in the late afternoon,26,Piper
e12317,2018/01/11,in the late afternoon,10,"Lydia, Rylee"
e12321,2018/01/12,in the early evening,52,"Nora, Eva, Hazel"
e12329,2018/01/14,during lunch hours,7,"Nora, Piper, Claire"
e12336,2018/01/16,in the early afternoon,17,"Nevaeh, Claire, Nora"
e12340,2018/01/17,late in the evening,33,"Eva, Piper"
e12344,2018/01/18,in the early evening,47,"Eva, Piper, Nora, Olivia"
e12349,2018/01/19,in the morning,30,Piper
e12352,2018/01/20,in the early afternoon,7,"Claire, Nora, Olivia"
e12356,2018/01/21,during lunch hours,40,"Layla, Eva, Nora"
e12357,2018/01/21,during lunch hours,13,"Piper, Claire, Hazel"
e12364,2018/01/23,in the late afternoon,39,"Lydia, Layla, Claire"
e12368,2018/01/24,during lunch hours,53,Olivia
e12373,2018/01/25,in the early evening,16,"Kinsley, Nora, Lydia"
e12374,2018/01/25,in the early afternoon,16,"Eva, Lydia, Claire"
e12379,2018/01/26,in the early afternoon,28,"Nora, Lydia"
e12389,2018/01/29,late in the evening,45,"Nevaeh, Kinsley, Eva, Nora"
e12394,2018/01/31,in the early afternoon,14,"Layla, Nevaeh, Avery"
e12398,2018/02/01,during lunch hours,38,"Claire, Piper, Nevaeh, Piper"
e12402,2018/02/02,in the late afternoon,48,"Hazel, Rylee"
e12410,2018/02/05,in the early afternoon,46,"Layla, Rylee, Olivia, Eva"
e12415,2018/02/06,in the morning,30,"Olivia, Piper"
e12421,2018/02/08,in the morning,5,"Rylee, Piper, Eva"
e12426,2018/02/10,in the morning,5,Nora
e12439,2018/02/15,in the morning,22,"Hazel, Nevaeh"
e12444,2018/02/16,late in the evening,55,Nora
e12445,2018/02/16,in the late afternoon,16,"Piper, Avery, Olivia"
e12451,2018/02/17,late in the evening,49,Nevaeh
e12453,2018/02/18,in the early evening,23,"Olivia, Piper"
e12454,2018/02/18,in the early afternoon,17,"Claire, Lydia, Kinsley"
e12458,2018/02/19,in the late afternoon,41,"Eva, Avery, Hazel, Layla"
e12468,2018/02/21,in the early evening,14,"Piper, Layla, Kinsley, Claire"
e12472,2018/02/22,late in the evening,52,Layla
e12480,2018/02/24,late in the evening,47,"Claire, Lydia"
e12481,2018/02/24,during lunch hours,30,"Nora, Nevaeh, Avery"
e12486,2018/02/25,in the late afternoon,41,Kinsley
e12491,2018/02/26,during lunch hours,18,"Nevaeh, Kinsley, Lydia, Piper"
e12492,2018/02/26,in the morning,23,"Layla, Claire, Lydia, Eva"
e12496,2018/02/27,during lunch hours,31,"Layla, Nevaeh, Lydia, Kinsley"
e12510,2018/03/04,in the early afternoon,17,"Hazel, Olivia"
e12519,2018/03/07,in the morning,16,"Piper, Eva"
e12525,2018/03/09,in the morning,22,"Piper, Claire, Piper, Rylee"
e12534,2018/03/12,late in the evening,28,Nevaeh
e12543,2018/03/14,in the morning,31,"Nora, Piper, Lydia"
e12547,2018/03/15,in the early evening,40,"Piper, Avery, Claire"
e12550,2018/03/16,in the morning,55,"Rylee, Nora, Claire, Eva"
e12554,2018/03/17,in the morning,16,"Hazel, Nora"
e12558,2018/03/18,in the early evening,38,"Layla, Eva, Rylee"
e12568,2018/03/20,in the late afternoon,32,"Layla, Nevaeh, Hazel"
e12573,2018/03/22,in the early evening,12,"Layla, Avery, Eva"
e12581,2018/03/24,in the morning,12,"Rylee, Claire"
e12596,2018/03/28,late in the evening,39,"Lydia, Piper"
e12603,2018/03/30,in the late afternoon,45,"Lydia, Nevaeh, Avery, Layla"
e12619,2018/04/03,in the morning,6,"Avery, Piper, Piper, Eva"
e12627,2018/04/06,during lunch hours,22,"Nora, Layla, Avery"
e12635,2018/04/09,in the late afternoon,15,"Rylee, Avery"
e12636,2018/04/10,during lunch hours,52,Rylee
e12638,2018/04/11,in the morning,29,"Avery, Hazel, Layla"
e12644,2018/04/12,late in the evening,42,"Eva, Piper"
e12650,2018/04/13,in the morning,55,"Piper, Nevaeh, Lydia, Eva"
e12654,2018/04/14,during lunch hours,53,"Rylee, Avery"
e12662,2018/04/16,in the late afternoon,26,Nora
e12667,2018/04/17,in the late afternoon,6,"Claire, Kinsley, Piper"
e12677,2018/04/20,in the morning,55,"Lydia, Hazel, Claire, Piper"
e12678,2018/04/20,in the early evening,39,"Nevaeh, Piper, Claire"
e12688,2018/04/23,in the early evening,35,"Nora, Nevaeh, Piper, Kinsley"
e12692,2018/04/24,during lunch hours,55,"Kinsley, Piper, Lydia, Rylee"
e12700,2018/04/26,during lunch hours,28,"Claire, Piper, Piper, Nora"
e12706,2018/04/28,in the early evening,47,"Claire, Layla, Nora"
e12711,2018/04/29,late in the evening,28,"Olivia, Hazel"
e12712,2018/04/29,during lunch hours,26,"Nevaeh, Kinsley"
e12731,2018/05/04,in the early evening,13,Lydia
e12736,2018/05/05,in the early evening,53,Nevaeh
e12737,2018/05/05,in the early afternoon,30,"Lydia, Kinsley"
e12742,2018/05/06,late in the evening,50,"Nevaeh, Kinsley, Piper, Eva"
e12746,2018/05/07,in the morning,35,"Nevaeh, Nora"
e12747,2018/05/07,in the late afternoon,32,"Avery, Claire"
e12752,2018/05/08,in the morning,46,"Nora, Kinsley, Layla, Nevaeh"
e12759,2018/05/10,in the morning,5,"Piper, Eva"
e12767,2018/05/12,late in the evening,30,"Piper, Eva, Rylee"
e12772,2018/05/13,in the early evening,27,"Nora, Piper"
e12783,2018/05/16,in the morning,50,"Layla, Hazel, Olivia, Rylee"
e12784,2018/05/16,in the morning,40,"Claire, Rylee, Eva"
e12791,2018/05/19,in the late afternoon,30,"Piper, Eva, Nora"
e12794,2018/05/20,in the early evening,31,Claire
e12796,2018/05/21,late in the evening,26,"Hazel, Lydia, Layla"
e12803,2018/05/23,in the late afternoon,17,"Nevaeh, Nora, Claire"
e12806,2018/05/24,in the morning,32,"Claire, Eva, Kinsley"
e12807,2018/05/24,late in the evening,24,Hazel
e12814,2018/05/26,in the early afternoon,54,Layla
e12815,2018/05/26,in the early afternoon,29,"Kinsley, Layla"
e12819,2018/05/27,in the morning,53,"Nevaeh, Piper, Lydia, Piper"
e12831,2018/05/31,during lunch hours,31,"Nora, Avery, Layla"
e12832,2018/05/31,in the late afternoon,34,"Piper, Eva"
e12837,2018/06/02,in the morning,38,"Nevaeh, Avery, Lydia, Rylee"
e12847,2018/06/04,in the morning,12,Olivia
e12850,2018/06/05,during lunch hours,6,"Hazel, Nevaeh, Claire"
e12862,2018/06/08,in the morning,20,"Nevaeh, Hazel, Avery, Nora"
e12867,2018/06/09,in the morning,15,Nora
e12875,2018/06/11,in the late afternoon,29,"Olivia, Kinsley, Avery"
e12882,2018/06/13,in the late afternoon,35,Claire
e12887,2018/06/14,in the morning,30,"Avery, Claire, Lydia"
e12902,2018/06/18,in the early afternoon,41,Nora
e12914,2018/06/21,in the early evening,11,"Kinsley, Claire"
e12915,2018/06/21,in the early afternoon,10,"Avery, Kinsley, Olivia, Piper"
e12929,2018/06/24,in the morning,51,"Nora, Kinsley"
e12932,2018/06/25,in the late afternoon,18,Hazel
e12936,2018/06/26,in the early afternoon,23,"Piper, Nevaeh, Rylee, Eva"
e12939,2018/06/27,in the morning,38,"Avery, Lydia"
e12941,2018/06/28,in the early evening,6,"Nora, Rylee"
e12952,2018/07/01,in the morning,39,"Eva, Hazel, Piper"
e12953,2018/07/01,late in the evening,26,"Piper, Lydia, Claire"
e12956,2018/07/02,during lunch hours,43,"Kinsley, Piper, Avery, Nora"
e12961,2018/07/03,in the late afternoon,13,Nevaeh
e12973,2018/07/07,in the late afternoon,10,"Kinsley, Claire"
e12979,2018/07/09,in the early afternoon,47,"Kinsley, Eva, Layla"
e12982,2018/07/10,in the early afternoon,26,"Eva, Kinsley, Rylee, Claire"
e12994,2018/07/13,in the early evening,11,Claire
e12999,2018/07/14,in the early evening,29,Piper
e13008,2018/07/17,in the late afternoon,34,"Hazel, Nora, Claire"
e13013,2018/07/18,in the late afternoon,48,"Kinsley, Olivia, Hazel, Piper"
e13014,2018/07/18,in the early evening,41,"Avery, Layla, Hazel, Nevaeh"
e13023,2018/07/20,in the early evening,8,"Lydia, Piper"
e13029,2018/07/22,late in the evening,28,"Eva, Lydia, Claire, Hazel"
e13030,2018/07/22,in the late afternoon,21,Layla
e13034,2018/07/23,late in the evening,22,"Eva, Avery"
e13035,2018/07/23,in the early evening,32,Rylee
e13042,2018/07/25,in the early afternoon,7,"Lydia, Piper"
e13043,2018/07/25,in the morning,37,"Rylee, Layla, Piper"
e13047,2018/07/26,in the early afternoon,53,"Nevaeh, Piper, Olivia, Lydia"
e13059,2018/07/29,late in the evening,50,"Nevaeh, Lydia, Piper, Claire"
e13060,2018/07/29,in the early afternoon,41,"Layla, Piper, Olivia, Eva"
e13070,2018/07/31,late in the evening,16,"Lydia, Piper, Avery"
e13074,2018/08/01,during lunch hours,39,"Eva, Kinsley"
e13078,2018/08/02,late in the evening,31,Avery
e13084,2018/08/03,in the early evening,36,"Nevaeh, Hazel, Kinsley, Olivia"
e13085,2018/08/03,during lunch hours,31,"Lydia, Eva, Kinsley, Layla"
e13095,2018/08/05,late in the evening,15,"Nevaeh, Rylee, Olivia, Eva"
e13100,2018/08/06,in the early evening,52,"Piper, Rylee"
e13101,2018/08/06,in the early afternoon,42,Kinsley
e13111,2018/08/10,in the early afternoon,40,"Kinsley, Hazel, Nevaeh, Olivia"
e13115,2018/08/11,in the early afternoon,38,"Eva, Kinsley, Nevaeh"
e13123,2018/08/13,during lunch hours,51,Nevaeh
e13134,2018/08/17,late in the evening,20,Claire
e13135,2018/08/17,late in the evening,42,"Nevaeh, Lydia, Avery"
e13138,2018/08/18,in the late afternoon,27,"Nevaeh, Layla"
e13142,2018/08/20,in the morning,36,"Layla, Nevaeh"
e13143,2018/08/20,in the early evening,16,"Nevaeh, Lydia"
e13147,2018/08/21,in the early evening,12,"Lydia, Avery, Hazel, Nevaeh"
e13151,2018/08/22,late in the evening,29,"Eva, Rylee, Avery, Lydia"
e13156,2018/08/23,late in the evening,44,Lydia
e13159,2018/08/24,in the late afternoon,11,"Lydia, Nora"
e13163,2018/08/25,in the early afternoon,28,"Kinsley, Rylee"
e13167,2018/08/26,in the early evening,49,"Eva, Nora, Piper"
e13168,2018/08/26,in the morning,18,"Layla, Hazel, Claire, Avery"
e13173,2018/08/28,in the early evening,27,"Rylee, Layla, Claire"
e13177,2018/08/29,late in the evening,42,"Layla, Piper, Lydia"
e13182,2018/08/31,in the early afternoon,54,Eva
e13183,2018/08/31,in the early evening,18,Hazel
e13188,2018/09/01,in the early afternoon,42,Kinsley
e13195,2018/09/03,in the late afternoon,42,"Piper, Layla, Piper, Lydia"
e13200,2018/09/04,in the late afternoon,36,"Piper, Rylee"
e13205,2018/09/06,in the late afternoon,23,"Layla, Rylee"
e13209,2018/09/07,during lunch hours,39,"Hazel, Avery, Kinsley"
e13215,2018/09/09,in the morning,31,"Rylee, Kinsley, Piper, Eva"
e13216,2018/09/09,during lunch hours,28,"Olivia, Layla, Hazel, Nora"
e13220,2018/09/10,in the early evening,39,"Rylee, Claire"
e13230,2018/09/14,in the late afternoon,52,Nora
e13249,2018/09/18,in the morning,22,"Lydia, Kinsley"
e13250,2018/09/18,in the late afternoon,31,Eva
e13254,2018/09/19,in the morning,30,"Layla, Kinsley, Lydia, Olivia"
e13255,2018/09/19,in the early afternoon,40,Layla
e13262,2018/09/21,in the morning,52,"Nevaeh, Olivia, Kinsley, Lydia"
e13267,2018/09/22,in the late afternoon,41,"Avery, Claire, Eva, Hazel"
e13272,2018/09/23,late in the evening,53,"Lydia, Eva, Rylee"
e13273,2018/09/23,late in the evening,41,"Rylee, Nevaeh, Eva, Lydia"
e13280,2018/09/25,during lunch hours,43,"Piper, Piper"
e13284,2018/09/26,in the early evening,13,Lydia
e13293,2018/09/28,late in the evening,49,"Nevaeh, Avery, Piper"
e13296,2018/09/29,in the morning,49,"Olivia, Piper, Layla, Avery"
e13306,2018/10/01,during lunch hours,33,"Hazel, Piper, Avery"
e13307,2018/10/01,in the morning,42,Rylee
e13312,2018/10/03,late in the evening,53,"Avery, Olivia, Claire"
e13315,2018/10/04,in the late afternoon,8,Claire
e13316,2018/10/04,late in the evening,37,"Olivia, Piper, Avery"
e13321,2018/10/06,late in the evening,9,"Nevaeh, Hazel"
e13325,2018/10/07,in the early afternoon,24,"Rylee, Avery, Layla"
e13326,2018/10/07,late in the evening,22,"Nevaeh, Piper, Piper"
e13329,2018/10/08,in the early afternoon,43,Rylee
e13336,2018/10/10,during lunch hours,9,Claire
e13339,2018/10/11,in the early afternoon,47,"Hazel, Claire"
e13345,2018/10/12,late in the evening,52,"Claire, Lydia"
e13346,2018/10/12,in the early afternoon,41,Eva
e13353,2018/10/15,during lunch hours,16,Layla
e13365,2018/10/18,in the late afternoon,25,"Rylee, Kinsley"
e13369,2018/10/19,in the early afternoon,42,"Nevaeh, Kinsley, Olivia"
e13372,2018/10/20,in the late afternoon,39,Hazel
e13376,2018/10/21,in the late afternoon,50,"Kinsley, Piper, Hazel"
e13380,2018/10/22,in the early afternoon,33,Olivia
e13385,2018/10/23,in the morning,29,"Piper, Avery"
e13386,2018/10/23,during lunch hours,22,"Rylee, Layla"
e13388,2018/10/24,during lunch hours,11,"Hazel, Avery, Nevaeh"
e13389,2018/10/24,in the early afternoon,44,Hazel
e13397,2018/10/28,in the morning,43,"Rylee, Avery"
e13403,2018/10/31,in the early evening,6,"Nora, Lydia"
e13405,2018/11/01,in the morning,44,"Nevaeh, Rylee, Nora, Olivia"
e13408,2018/11/02,during lunch hours,6,"Eva, Layla, Claire, Kinsley"
e13412,2018/11/03,late in the evening,9,"Nevaeh, Olivia, Rylee"
e13415,2018/11/04,in the early afternoon,39,"Lydia, Claire, Kinsley, Piper"
e13428,2018/11/08,late in the evening,16,"Lydia, Rylee"
e13432,2018/11/09,during lunch hours,39,Piper
e13440,2018/11/11,during lunch hours,24,"Lydia, Nora"
e13443,2018/11/12,during lunch hours,21,Hazel
e13453,2018/11/15,during lunch hours,21,Piper
e13458,2018/11/16,in the early afternoon,10,Kinsley
e13464,2018/11/17,in the morning,48,"Avery, Lydia, Layla"
e13465,2018/11/17,in the early afternoon,43,"Piper, Nora"
e13468,2018/11/18,in the early afternoon,40,Claire
e13473,2018/11/20,in the late afternoon,35,Claire
e13478,2018/11/21,in the morning,28,"Claire, Layla, Hazel, Rylee"
e13485,2018/11/23,late in the evening,10,"Nora, Lydia, Layla, Hazel"
e13490,2018/11/24,in the morning,43,Avery
e13496,2018/11/25,in the early afternoon,37,"Piper, Nora, Rylee"
e13500,2018/11/26,during lunch hours,43,"Piper, Eva"
e13504,2018/11/28,in the late afternoon,28,"Nevaeh, Eva"
e13512,2018/11/30,in the morning,17,"Piper, Nevaeh, Rylee, Piper"
e13513,2018/11/30,late in the evening,15,"Avery, Rylee, Lydia"
e13518,2018/12/01,in the early evening,52,"Kinsley, Rylee, Nora, Piper"
e13521,2018/12/02,in the early afternoon,27,"Nevaeh, Rylee, Kinsley"
e13529,2018/12/04,during lunch hours,16,Eva
e13536,2018/12/06,in the late afternoon,41,"Layla, Nevaeh, Hazel"
e13537,2018/12/06,during lunch hours,17,Kinsley
e13543,2018/12/07,late in the evening,50,Avery
e13548,2018/12/08,in the late afternoon,16,Layla
e13549,2018/12/08,in the late afternoon,30,"Piper, Layla"
e13553,2018/12/09,in the morning,19,Piper
e13557,2018/12/10,late in the evening,26,"Nevaeh, Lydia, Olivia, Nora"
e13564,2018/12/13,in the early evening,35,Olivia
e13579,2018/12/18,in the late afternoon,51,"Lydia, Olivia, Claire"
e13593,2018/12/22,in the early afternoon,7,"Piper, Piper"
e13605,2018/12/25,in the early afternoon,47,Lydia
e13606,2018/12/25,in the late afternoon,13,"Olivia, Nora"
e13611,2018/12/26,in the early afternoon,32,"Kinsley, Piper"
e13616,2018/12/28,during lunch hours,35,"Kinsley, Nevaeh, Hazel"
e13620,2018/12/29,late in the evening,27,"Lydia, Nora, Claire, Kinsley"
e13623,2018/12/30,in the early evening,47,"Eva, Hazel, Layla"
e13766,2019/01/02,in the morning,16,"Kinsley, Layla, Piper"
e13774,2019/01/04,in the early evening,33,Lydia
e13784,2019/01/06,late in the evening,45,Layla
e13790,2019/01/08,in the early afternoon,18,"Kinsley, Nora, Rylee"
e13793,2019/01/09,in the morning,29,"Kinsley, Rylee, Claire, Hazel"
e13796,2019/01/10,in the late afternoon,55,"Claire, Nora, Nevaeh, Avery"
e13800,2019/01/11,in the early evening,51,"Piper, Lydia, Hazel"
e13804,2019/01/12,in the morning,20,"Lydia, Claire, Avery, Piper"
e13811,2019/01/14,in the morning,42,"Avery, Lydia"
e13817,2019/01/16,in the early afternoon,48,"Avery, Claire"
e13822,2019/01/17,in the early afternoon,13,"Layla, Avery"
e13826,2019/01/18,late in the evening,21,"Piper, Olivia, Claire"
e13827,2019/01/18,in the morning,46,"Lydia, Kinsley, Piper, Rylee"
e13831,2019/01/19,in the early afternoon,19,Layla
e13838,2019/01/22,in the morning,43,Kinsley
e13842,2019/01/24,in the early evening,43,"Hazel, Eva, Claire"
e13843,2019/01/24,in the early afternoon,52,Eva
e13846,2019/01/25,during lunch hours,12,"Nora, Rylee"
e13856,2019/01/27,during lunch hours,49,"Nevaeh, Nora, Claire"
e13860,2019/01/28,in the early evening,24,"Rylee, Piper"
e13866,2019/01/29,in the early evening,32,Piper
e13871,2019/01/30,in the early evening,11,"Nevaeh, Avery, Lydia, Olivia"
e13879,2019/02/01,late in the evening,18,"Rylee, Nora, Hazel"
e13880,2019/02/01,in the early evening,48,"Lydia, Kinsley"
e13882,2019/02/02,in the late afternoon,43,"Rylee, Claire, Piper"
e13890,2019/02/04,in the early evening,38,Nora
e13894,2019/02/05,during lunch hours,49,"Eva, Olivia, Avery, Kinsley"
e13899,2019/02/07,in the morning,47,"Avery, Layla, Lydia, Olivia"
e13900,2019/02/07,in the early afternoon,28,"Olivia, Layla, Nora, Eva"
e13904,2019/02/08,in the early evening,39,"Avery, Rylee"
e13907,2019/02/09,in the morning,43,"Avery, Lydia, Claire"
e13918,2019/02/13,late in the evening,42,"Lydia, Piper, Eva"
e13919,2019/02/13,in the early evening,7,"Kinsley, Layla, Eva, Piper"
e13922,2019/02/14,in the late afternoon,36,"Layla, Olivia"
e13927,2019/02/16,in the early evening,40,"Layla, Hazel"
e13931,2019/02/17,in the early afternoon,55,"Eva, Rylee, Hazel, Olivia"
e13936,2019/02/18,in the late afternoon,18,"Nevaeh, Avery, Kinsley, Layla"
e13941,2019/02/19,in the early evening,52,"Layla, Kinsley, Olivia"
e13942,2019/02/19,late in the evening,42,"Rylee, Kinsley, Hazel, Avery"
e13952,2019/02/22,in the early evening,23,"Kinsley, Claire"
e13953,2019/02/22,late in the evening,29,"Hazel, Olivia, Piper, Lydia"
e13955,2019/02/24,in the morning,54,"Lydia, Eva"
e13960,2019/02/25,late in the evening,11,"Hazel, Piper"
e13965,2019/02/26,in the early afternoon,28,"Claire, Hazel, Nevaeh"
e13966,2019/02/26,late in the evening,19,Avery
e13970,2019/02/27,in the late afternoon,50,"Lydia, Piper, Nora, Rylee"
e13972,2019/02/28,in the late afternoon,28,"Nevaeh, Hazel, Lydia"
e13973,2019/02/28,in the morning,37,"Piper, Eva, Rylee, Claire"
e13977,2019/03/01,in the early afternoon,15,"Nevaeh, Piper, Piper"
e13983,2019/03/04,late in the evening,33,"Piper, Kinsley"
e13988,2019/03/05,in the morning,27,"Layla, Olivia"
e13994,2019/03/07,in the early evening,53,"Lydia, Kinsley, Nevaeh"
e13997,2019/03/08,in the late afternoon,12,"Kinsley, Claire, Piper"
e14002,2019/03/10,in the morning,30,"Claire, Layla"
e14008,2019/03/12,in the early evening,40,"Hazel, Kinsley"
e14009,2019/03/12,in the morning,17,Rylee
e14011,2019/03/13,in the early afternoon,29,"Nora, Rylee, Olivia, Kinsley"
e14012,2019/03/13,late in the evening,40,"Piper, Layla, Rylee"
